transaction_id,user_id,date,amount,category,payment_method,monthly_budget,cumulative_spend,financial_health_score
TRANS048628,CUST01305,2024-02-17,11000,Transportasi,Bank Transfer,2806000,11000,99.61
TRANS024145,CUST01305,2024-04-01,101000,Kebutuhan Kuliah,Bank Transfer,2806000,101000,96.4
TRANS030404,CUST01305,2024-05-22,31000,Makan & Minum,E-Wallet,2806000,31000,98.9
TRANS002255,CUST01305,2024-06-14,91000,Hiburan & Nongkrong,E-Wallet,2806000,91000,96.76
TRANS031558,CUST01305,2024-10-11,23000,Makan & Minum,Bank Transfer,2806000,23000,99.18
TRANS049569,CUST01305,2024-11-03,28000,Transportasi,Bank Transfer,2806000,28000,99.0
TRANS008002,CUST01308,2023-01-15,43000,Transportasi,Credit Card,2232000,43000,98.07
TRANS011140,CUST01308,2023-03-20,53000,Makan & Minum,Credit Card,2232000,53000,97.63
TRANS003946,CUST01308,2023-03-24,42000,Makan & Minum,Credit Card,2232000,95000,95.74
TRANS040838,CUST01308,2023-04-15,73000,Makan & Minum,Bank Transfer,2232000,73000,96.73
TRANS029889,CUST01308,2023-05-03,40000,Transportasi,E-Wallet,2232000,40000,98.21
TRANS004709,CUST01308,2023-06-18,48000,Transportasi,Credit Card,2232000,48000,97.85
TRANS043885,CUST01308,2023-06-25,54000,Makan & Minum,E-Wallet,2232000,102000,95.43
TRANS026756,CUST01308,2023-08-26,65000,Makan & Minum,Bank Transfer,2232000,65000,97.09
TRANS045642,CUST01308,2023-09-10,26000,Makan & Minum,E-Wallet,2232000,26000,98.84
TRANS019359,CUST01308,2023-10-05,26000,Transportasi,Credit Card,2232000,26000,98.84
TRANS032910,CUST01308,2023-10-12,46000,Transportasi,Credit Card,2232000,72000,96.77
TRANS008461,CUST01308,2023-11-02,170000,Hiburan & Nongkrong,Bank Transfer,2232000,170000,92.38
TRANS031005,CUST01308,2023-12-08,52000,Kebutuhan Kuliah,Credit Card,2232000,52000,97.67
TRANS024549,CUST01308,2024-01-08,41000,Transportasi,E-Wallet,2232000,41000,98.16
TRANS003422,CUST01308,2024-01-15,243000,Hiburan & Nongkrong,Bank Transfer,2232000,284000,87.28
TRANS005663,CUST01308,2024-01-16,44000,Transportasi,Bank Transfer,2232000,328000,85.3
TRANS008375,CUST01308,2024-03-03,59000,Makan & Minum,Bank Transfer,2232000,59000,97.36
TRANS049737,CUST01308,2024-03-19,107000,Hiburan & Nongkrong,Bank Transfer,2232000,166000,92.56
TRANS026342,CUST01308,2024-04-06,111000,Kebutuhan Kuliah,E-Wallet,2232000,111000,95.03
TRANS038301,CUST01308,2024-04-30,55000,Makan & Minum,E-Wallet,2232000,166000,92.56
TRANS005250,CUST01308,2024-05-12,91000,Hiburan & Nongkrong,E-Wallet,2232000,91000,95.92
TRANS038382,CUST01308,2024-05-30,56000,Makan & Minum,E-Wallet,2232000,147000,93.41
TRANS043716,CUST01308,2024-06-12,65000,Makan & Minum,Bank Transfer,2232000,65000,97.09
TRANS010488,CUST01308,2024-07-27,76000,Hiburan & Nongkrong,Bank Transfer,2232000,76000,96.59
TRANS040489,CUST01308,2024-09-25,67000,Hiburan & Nongkrong,E-Wallet,2232000,67000,97.0
TRANS034999,CUST01308,2024-10-09,53000,Makan & Minum,Bank Transfer,2232000,53000,97.63
TRANS040630,CUST01308,2024-10-13,16000,Makan & Minum,Credit Card,2232000,69000,96.91
TRANS034322,CUST01308,2024-10-20,49000,Makan & Minum,Credit Card,2232000,118000,94.71
TRANS006710,CUST01314,2023-02-08,118000,Belanja Umum,E-Wallet,2622000,118000,95.5
TRANS036757,CUST01314,2023-02-12,186000,Kebutuhan Kuliah,Credit Card,2622000,304000,88.41
TRANS020943,CUST01314,2023-02-16,16000,Transportasi,Bank Transfer,2622000,320000,87.8
TRANS012060,CUST01314,2023-03-17,70000,Makan & Minum,Credit Card,2622000,70000,97.33
TRANS028940,CUST01314,2023-03-25,62000,Makan & Minum,E-Wallet,2622000,132000,94.97
TRANS016030,CUST01314,2023-03-26,53000,Makan & Minum,Bank Transfer,2622000,185000,92.94
TRANS018992,CUST01314,2023-04-01,56000,Hiburan & Nongkrong,E-Wallet,2622000,56000,97.86
TRANS031140,CUST01314,2023-04-18,2049000,Tagihan & Kos,Bank Transfer,2622000,2105000,19.72
TRANS036673,CUST01314,2023-05-11,452000,Belanja Umum,E-Wallet,2622000,452000,82.76
TRANS049070,CUST01314,2023-05-11,29000,Transportasi,Bank Transfer,2622000,481000,81.66
TRANS041401,CUST01314,2023-05-31,18000,Makan & Minum,E-Wallet,2622000,499000,80.97
TRANS011188,CUST01314,2023-06-06,125000,Hiburan & Nongkrong,Bank Transfer,2622000,125000,95.23
TRANS026330,CUST01314,2023-09-11,48000,Makan & Minum,Bank Transfer,2622000,48000,98.17
TRANS007104,CUST01314,2023-09-19,22000,Transportasi,Bank Transfer,2622000,70000,97.33
TRANS037647,CUST01314,2023-11-17,21000,Makan & Minum,Bank Transfer,2622000,21000,99.2
TRANS038143,CUST01314,2023-11-29,14000,Transportasi,E-Wallet,2622000,35000,98.67
TRANS015506,CUST01314,2023-12-08,147000,Hiburan & Nongkrong,Bank Transfer,2622000,147000,94.39
TRANS034937,CUST01314,2023-12-12,35000,Transportasi,Credit Card,2622000,182000,93.06
TRANS007677,CUST01314,2023-12-16,28000,Transportasi,Credit Card,2622000,210000,91.99
TRANS042767,CUST01314,2024-01-04,11000,Transportasi,Bank Transfer,2622000,11000,99.58
TRANS005267,CUST01314,2024-03-02,65000,Makan & Minum,Credit Card,2622000,65000,97.52
TRANS008422,CUST01314,2024-03-14,48000,Makan & Minum,Credit Card,2622000,113000,95.69
TRANS002826,CUST01314,2024-03-19,23000,Transportasi,Credit Card,2622000,136000,94.81
TRANS021591,CUST01314,2024-05-30,49000,Makan & Minum,E-Wallet,2622000,49000,98.13
TRANS029964,CUST01314,2024-08-28,60000,Makan & Minum,E-Wallet,2622000,60000,97.71
TRANS045052,CUST01314,2024-09-27,35000,Kebutuhan Kuliah,Bank Transfer,2622000,35000,98.67
TRANS009655,CUST01314,2024-11-06,21000,Transportasi,E-Wallet,2622000,21000,99.2
TRANS017108,CUST01314,2024-11-24,298000,Belanja Umum,E-Wallet,2622000,319000,87.83
TRANS028589,CUST01315,2023-01-30,202000,Hiburan & Nongkrong,Credit Card,2158000,202000,90.64
TRANS022571,CUST01315,2023-02-05,46000,Makan & Minum,Bank Transfer,2158000,46000,97.87
TRANS031917,CUST01315,2023-03-03,62000,Makan & Minum,Bank Transfer,2158000,62000,97.13
TRANS048150,CUST01315,2023-04-11,93000,Kebutuhan Kuliah,Bank Transfer,2158000,93000,95.69
TRANS011625,CUST01315,2023-05-31,41000,Makan & Minum,Credit Card,2158000,41000,98.1
TRANS025958,CUST01315,2023-06-13,43000,Transportasi,Credit Card,2158000,43000,98.01
TRANS026976,CUST01315,2023-07-16,165000,Belanja Umum,Bank Transfer,2158000,165000,92.35
TRANS012238,CUST01315,2023-08-15,16000,Makan & Minum,Bank Transfer,2158000,16000,99.26
TRANS007814,CUST01315,2023-08-21,13000,Transportasi,Credit Card,2158000,29000,98.66
TRANS039379,CUST01315,2023-09-18,35000,Makan & Minum,Credit Card,2158000,35000,98.38
TRANS001314,CUST01315,2023-10-17,93000,Hiburan & Nongkrong,Credit Card,2158000,93000,95.69
TRANS034975,CUST01315,2023-12-04,55000,Makan & Minum,Bank Transfer,2158000,55000,97.45
TRANS046773,CUST01315,2023-12-23,40000,Makan & Minum,Bank Transfer,2158000,95000,95.6
TRANS034257,CUST01315,2024-01-13,347000,Belanja Umum,Credit Card,2158000,347000,83.92
TRANS032735,CUST01315,2024-02-27,132000,Kebutuhan Kuliah,Bank Transfer,2158000,132000,93.88
TRANS034871,CUST01315,2024-03-17,112000,Belanja Umum,Credit Card,2158000,112000,94.81
TRANS049547,CUST01315,2024-03-26,24000,Transportasi,Bank Transfer,2158000,136000,93.7
TRANS041126,CUST01315,2024-04-29,15000,Makan & Minum,Credit Card,2158000,15000,99.3
TRANS021755,CUST01315,2024-05-28,42000,Transportasi,E-Wallet,2158000,42000,98.05
TRANS049440,CUST01315,2024-06-01,60000,Makan & Minum,Bank Transfer,2158000,60000,97.22
TRANS040221,CUST01315,2024-06-08,18000,Makan & Minum,Credit Card,2158000,78000,96.39
TRANS028982,CUST01315,2024-08-30,26000,Transportasi,E-Wallet,2158000,26000,98.8
TRANS044093,CUST01315,2024-10-18,72000,Hiburan & Nongkrong,E-Wallet,2158000,72000,96.66
TRANS008990,CUST01318,2023-01-08,53000,Makan & Minum,E-Wallet,2576000,53000,97.94
TRANS016396,CUST01318,2023-03-03,41000,Makan & Minum,Credit Card,2576000,41000,98.41
TRANS023930,CUST01318,2023-03-06,26000,Makan & Minum,Bank Transfer,2576000,67000,97.4
TRANS009791,CUST01318,2023-04-08,54000,Makan & Minum,Bank Transfer,2576000,54000,97.9
TRANS011936,CUST01318,2023-04-21,19000,Transportasi,Bank Transfer,2576000,73000,97.17
TRANS034473,CUST01318,2023-05-15,298000,Hiburan & Nongkrong,Bank Transfer,2576000,298000,88.43
TRANS045087,CUST01318,2023-06-24,276000,Hiburan & Nongkrong,Credit Card,2576000,276000,89.29
TRANS014829,CUST01318,2023-07-10,11000,Transportasi,E-Wallet,2576000,11000,99.57
TRANS015765,CUST01318,2023-07-30,55000,Makan & Minum,Bank Transfer,2576000,66000,97.44
TRANS035150,CUST01318,2023-08-15,49000,Transportasi,E-Wallet,2576000,49000,98.1
TRANS007514,CUST01318,2023-11-02,44000,Transportasi,Credit Card,2576000,44000,98.29
TRANS036432,CUST01318,2024-01-02,33000,Kebutuhan Kuliah,Bank Transfer,2576000,33000,98.72
TRANS023066,CUST01318,2024-01-28,30000,Makan & Minum,Bank Transfer,2576000,63000,97.55
TRANS047033,CUST01318,2024-02-12,236000,Hiburan & Nongkrong,E-Wallet,2576000,236000,90.84
TRANS034476,CUST01318,2024-02-18,40000,Makan & Minum,Bank Transfer,2576000,276000,89.29
TRANS046848,CUST01318,2024-03-09,10000,Transportasi,E-Wallet,2576000,10000,99.61
TRANS016624,CUST01318,2024-03-19,49000,Makan & Minum,E-Wallet,2576000,59000,97.71
TRANS007237,CUST01318,2024-04-09,44000,Makan & Minum,Credit Card,2576000,44000,98.29
TRANS014803,CUST01318,2024-04-12,16000,Makan & Minum,Credit Card,2576000,60000,97.67
TRANS021632,CUST01318,2024-04-17,58000,Makan & Minum,Credit Card,2576000,118000,95.42
TRANS042108,CUST01318,2024-05-05,59000,Makan & Minum,Bank Transfer,2576000,59000,97.71
TRANS001195,CUST01318,2024-06-04,1503000,Tagihan & Kos,E-Wallet,2576000,1503000,41.65
TRANS000432,CUST01318,2024-09-02,47000,Makan & Minum,Credit Card,2576000,47000,98.18
TRANS014241,CUST01318,2024-09-14,287000,Hiburan & Nongkrong,Credit Card,2576000,334000,87.03
TRANS030226,CUST01318,2024-10-21,61000,Makan & Minum,Bank Transfer,2576000,61000,97.63
TRANS036228,CUST01318,2024-11-02,34000,Makan & Minum,Bank Transfer,2576000,34000,98.68
TRANS000238,CUST01318,2024-11-08,188000,Hiburan & Nongkrong,Bank Transfer,2576000,222000,91.38
TRANS038537,CUST01322,2023-01-17,48000,Transportasi,Bank Transfer,2459000,48000,98.05
TRANS041879,CUST01322,2023-02-15,148000,Hiburan & Nongkrong,E-Wallet,2459000,148000,93.98
TRANS022558,CUST01322,2023-02-27,13000,Transportasi,Credit Card,2459000,161000,93.45
TRANS036133,CUST01322,2023-07-02,346000,Belanja Umum,Bank Transfer,2459000,346000,85.93
TRANS022387,CUST01322,2023-07-04,47000,Transportasi,E-Wallet,2459000,393000,84.02
TRANS036267,CUST01322,2023-09-10,31000,Makan & Minum,E-Wallet,2459000,31000,98.74
TRANS046648,CUST01322,2023-09-22,90000,Hiburan & Nongkrong,Bank Transfer,2459000,121000,95.08
TRANS035103,CUST01322,2023-09-26,61000,Makan & Minum,E-Wallet,2459000,182000,92.6
TRANS018935,CUST01322,2023-09-30,70000,Kebutuhan Kuliah,Bank Transfer,2459000,252000,89.75
TRANS043838,CUST01322,2023-10-02,117000,Hiburan & Nongkrong,Bank Transfer,2459000,117000,95.24
TRANS033565,CUST01322,2023-10-14,57000,Makan & Minum,Credit Card,2459000,174000,92.92
TRANS001295,CUST01322,2023-10-26,34000,Makan & Minum,E-Wallet,2459000,208000,91.54
TRANS033099,CUST01322,2023-12-07,35000,Makan & Minum,Bank Transfer,2459000,35000,98.58
TRANS005571,CUST01322,2023-12-31,44000,Makan & Minum,Credit Card,2459000,79000,96.79
TRANS015593,CUST01322,2024-01-22,58000,Makan & Minum,Bank Transfer,2459000,58000,97.64
TRANS004573,CUST01322,2024-02-18,42000,Makan & Minum,E-Wallet,2459000,42000,98.29
TRANS010128,CUST01322,2024-02-24,18000,Makan & Minum,E-Wallet,2459000,60000,97.56
TRANS022421,CUST01322,2024-03-04,17000,Transportasi,E-Wallet,2459000,17000,99.31
TRANS009852,CUST01322,2024-04-22,43000,Makan & Minum,E-Wallet,2459000,43000,98.25
TRANS030008,CUST01322,2024-06-08,51000,Makan & Minum,Bank Transfer,2459000,51000,97.93
TRANS006974,CUST01322,2024-07-29,25000,Transportasi,E-Wallet,2459000,25000,98.98
TRANS037940,CUST01322,2024-08-04,39000,Transportasi,Bank Transfer,2459000,39000,98.41
TRANS024967,CUST01322,2024-08-21,17000,Makan & Minum,Bank Transfer,2459000,56000,97.72
TRANS027745,CUST01322,2024-08-24,17000,Transportasi,Credit Card,2459000,73000,97.03
TRANS006274,CUST01322,2024-09-01,108000,Hiburan & Nongkrong,Credit Card,2459000,108000,95.61
TRANS016843,CUST01322,2024-09-14,67000,Makan & Minum,E-Wallet,2459000,175000,92.88
TRANS028080,CUST01322,2024-11-09,205000,Hiburan & Nongkrong,Credit Card,2459000,205000,91.66
TRANS020760,CUST01322,2024-12-13,23000,Transportasi,E-Wallet,2459000,23000,99.06
TRANS028112,CUST01329,2023-02-13,60000,Makan & Minum,E-Wallet,3496000,60000,98.28
TRANS047262,CUST01329,2023-04-30,114000,Hiburan & Nongkrong,Bank Transfer,3496000,114000,96.74
TRANS024095,CUST01329,2023-05-06,175000,Hiburan & Nongkrong,Bank Transfer,3496000,175000,94.99
TRANS012341,CUST01329,2023-06-08,99000,Kebutuhan Kuliah,Credit Card,3496000,99000,97.17
TRANS033500,CUST01329,2023-07-28,40000,Makan & Minum,Credit Card,3496000,40000,98.86
TRANS041205,CUST01329,2023-08-11,172000,Kebutuhan Kuliah,E-Wallet,3496000,172000,95.08
TRANS039660,CUST01329,2023-10-17,36000,Transportasi,Bank Transfer,3496000,36000,98.97
TRANS004317,CUST01329,2023-10-19,105000,Hiburan & Nongkrong,Credit Card,3496000,141000,95.97
TRANS011708,CUST01329,2023-10-20,25000,Transportasi,Credit Card,3496000,166000,95.25
TRANS029545,CUST01329,2023-11-04,105000,Kebutuhan Kuliah,Credit Card,3496000,105000,97.0
TRANS024934,CUST01329,2023-11-05,357000,Belanja Umum,Credit Card,3496000,462000,86.78
TRANS021891,CUST01329,2023-11-29,38000,Makan & Minum,E-Wallet,3496000,500000,85.7
TRANS039829,CUST01329,2023-12-12,205000,Belanja Umum,Bank Transfer,3496000,205000,94.14
TRANS004487,CUST01329,2024-02-07,30000,Transportasi,Bank Transfer,3496000,30000,99.14
TRANS019957,CUST01329,2024-03-16,65000,Hiburan & Nongkrong,E-Wallet,3496000,65000,98.14
TRANS042059,CUST01329,2024-05-14,16000,Transportasi,E-Wallet,3496000,16000,99.54
TRANS043118,CUST01329,2024-06-08,60000,Makan & Minum,Credit Card,3496000,60000,98.28
TRANS008951,CUST01329,2024-07-15,65000,Makan & Minum,Credit Card,3496000,65000,98.14
TRANS046840,CUST01329,2024-08-17,356000,Belanja Umum,Bank Transfer,3496000,356000,89.82
TRANS008031,CUST01329,2024-09-21,49000,Makan & Minum,Bank Transfer,3496000,49000,98.6
TRANS007735,CUST01329,2024-10-10,36000,Makan & Minum,Bank Transfer,3496000,36000,98.97
TRANS039460,CUST01333,2023-02-01,1082000,Tagihan & Kos,Bank Transfer,3691000,1082000,70.69
TRANS031198,CUST01333,2023-03-06,20000,Makan & Minum,Bank Transfer,3691000,20000,99.46
TRANS017631,CUST01333,2023-03-19,252000,Hiburan & Nongkrong,Credit Card,3691000,272000,92.63
TRANS018586,CUST01333,2023-04-23,49000,Kebutuhan Kuliah,Bank Transfer,3691000,49000,98.67
TRANS049234,CUST01333,2023-04-24,71000,Makan & Minum,E-Wallet,3691000,120000,96.75
TRANS018292,CUST01333,2023-09-23,56000,Kebutuhan Kuliah,Credit Card,3691000,56000,98.48
TRANS033351,CUST01333,2023-09-25,1425000,Tagihan & Kos,Credit Card,3691000,1481000,59.88
TRANS043001,CUST01333,2023-09-27,711000,Tagihan & Kos,Bank Transfer,3691000,2192000,40.61
TRANS007705,CUST01333,2023-12-13,146000,Hiburan & Nongkrong,Credit Card,3691000,146000,96.04
TRANS002562,CUST01333,2024-01-24,116000,Hiburan & Nongkrong,Credit Card,3691000,116000,96.86
TRANS000943,CUST01333,2024-02-11,93000,Kebutuhan Kuliah,Bank Transfer,3691000,93000,97.48
TRANS006218,CUST01333,2024-02-29,47000,Makan & Minum,E-Wallet,3691000,140000,96.21
TRANS028793,CUST01333,2024-03-01,33000,Makan & Minum,E-Wallet,3691000,33000,99.11
TRANS008223,CUST01333,2024-03-21,199000,Hiburan & Nongkrong,Credit Card,3691000,232000,93.71
TRANS031316,CUST01333,2024-07-01,57000,Kebutuhan Kuliah,Bank Transfer,3691000,57000,98.46
TRANS038052,CUST01333,2024-08-14,34000,Makan & Minum,Credit Card,3691000,34000,99.08
TRANS036148,CUST01333,2024-10-08,48000,Transportasi,E-Wallet,3691000,48000,98.7
TRANS020039,CUST01333,2024-10-29,45000,Makan & Minum,Bank Transfer,3691000,93000,97.48
TRANS043891,CUST01333,2024-11-02,27000,Makan & Minum,Credit Card,3691000,27000,99.27
TRANS036091,CUST01333,2024-11-27,186000,Kebutuhan Kuliah,E-Wallet,3691000,213000,94.23
TRANS024484,CUST01333,2024-12-03,74000,Makan & Minum,E-Wallet,3691000,74000,98.0
TRANS004507,CUST01333,2024-12-18,396000,Belanja Umum,Bank Transfer,3691000,470000,87.27
TRANS037906,CUST01334,2023-01-27,22000,Transportasi,E-Wallet,2672000,22000,99.18
TRANS024196,CUST01334,2023-02-26,65000,Belanja Umum,Bank Transfer,2672000,65000,97.57
TRANS009318,CUST01334,2023-05-21,28000,Makan & Minum,E-Wallet,2672000,28000,98.95
TRANS024806,CUST01334,2023-06-12,26000,Transportasi,Credit Card,2672000,26000,99.03
TRANS039776,CUST01334,2023-08-14,13000,Transportasi,Bank Transfer,2672000,13000,99.51
TRANS046427,CUST01334,2023-09-11,73000,Makan & Minum,Credit Card,2672000,73000,97.27
TRANS006440,CUST01334,2023-09-23,46000,Makan & Minum,Bank Transfer,2672000,119000,95.55
TRANS008759,CUST01334,2023-10-03,96000,Hiburan & Nongkrong,Bank Transfer,2672000,96000,96.41
TRANS029208,CUST01334,2023-11-02,43000,Makan & Minum,E-Wallet,2672000,43000,98.39
TRANS005053,CUST01334,2023-11-11,11000,Transportasi,E-Wallet,2672000,54000,97.98
TRANS026179,CUST01334,2023-11-20,35000,Makan & Minum,Credit Card,2672000,89000,96.67
TRANS025868,CUST01334,2023-11-24,60000,Makan & Minum,Credit Card,2672000,149000,94.42
TRANS006754,CUST01334,2023-12-26,51000,Makan & Minum,Bank Transfer,2672000,51000,98.09
TRANS015716,CUST01334,2024-01-09,16000,Makan & Minum,Bank Transfer,2672000,16000,99.4
TRANS023289,CUST01334,2024-01-25,50000,Makan & Minum,E-Wallet,2672000,66000,97.53
TRANS010601,CUST01334,2024-02-07,62000,Makan & Minum,Credit Card,2672000,62000,97.68
TRANS034794,CUST01334,2024-02-20,30000,Makan & Minum,Credit Card,2672000,92000,96.56
TRANS040244,CUST01334,2024-04-23,44000,Transportasi,Bank Transfer,2672000,44000,98.35
TRANS019834,CUST01334,2024-05-30,1361000,Tagihan & Kos,Credit Card,2672000,1361000,49.06
TRANS029355,CUST01334,2024-07-29,1256000,Tagihan & Kos,E-Wallet,2672000,1256000,52.99
TRANS024346,CUST01334,2024-10-02,143000,Kebutuhan Kuliah,E-Wallet,2672000,143000,94.65
TRANS005039,CUST01334,2024-12-07,29000,Makan & Minum,Credit Card,2672000,29000,98.91
TRANS025763,CUST01334,2024-12-17,26000,Transportasi,Bank Transfer,2672000,55000,97.94
TRANS041648,CUST01334,2024-12-26,34000,Makan & Minum,Bank Transfer,2672000,89000,96.67
TRANS036949,CUST01344,2023-01-21,38000,Kebutuhan Kuliah,Bank Transfer,2156000,38000,98.24
TRANS048049,CUST01344,2023-02-04,1726000,Tagihan & Kos,Bank Transfer,2156000,1726000,19.94
TRANS034807,CUST01344,2023-04-01,50000,Belanja Umum,Credit Card,2156000,50000,97.68
TRANS020367,CUST01344,2023-05-03,92000,Hiburan & Nongkrong,Credit Card,2156000,92000,95.73
TRANS012896,CUST01344,2023-06-30,39000,Makan & Minum,Credit Card,2156000,39000,98.19
TRANS010354,CUST01344,2023-07-25,121000,Kebutuhan Kuliah,Credit Card,2156000,121000,94.39
TRANS040049,CUST01344,2023-07-27,99000,Hiburan & Nongkrong,Bank Transfer,2156000,220000,89.8
TRANS024373,CUST01344,2023-08-25,30000,Makan & Minum,Bank Transfer,2156000,30000,98.61
TRANS020385,CUST01344,2023-11-01,396000,Belanja Umum,Credit Card,2156000,396000,81.63
TRANS001958,CUST01344,2023-11-26,50000,Makan & Minum,Bank Transfer,2156000,446000,79.31
TRANS047789,CUST01344,2023-12-07,13000,Transportasi,Credit Card,2156000,13000,99.4
TRANS043754,CUST01344,2024-01-03,46000,Transportasi,E-Wallet,2156000,46000,97.87
TRANS038859,CUST01344,2024-01-18,22000,Transportasi,Bank Transfer,2156000,68000,96.85
TRANS032978,CUST01344,2024-01-25,43000,Makan & Minum,Bank Transfer,2156000,111000,94.85
TRANS039195,CUST01344,2024-02-07,82000,Belanja Umum,Bank Transfer,2156000,82000,96.2
TRANS011329,CUST01344,2024-03-09,156000,Belanja Umum,E-Wallet,2156000,156000,92.76
TRANS001843,CUST01344,2024-06-14,264000,Hiburan & Nongkrong,E-Wallet,2156000,264000,87.76
TRANS020981,CUST01344,2024-07-12,151000,Hiburan & Nongkrong,E-Wallet,2156000,151000,93.0
TRANS035571,CUST01344,2024-07-13,41000,Makan & Minum,Credit Card,2156000,192000,91.09
TRANS005648,CUST01344,2024-09-06,961000,Tagihan & Kos,Bank Transfer,2156000,961000,55.43
TRANS030467,CUST01344,2024-11-06,51000,Makan & Minum,Credit Card,2156000,51000,97.63
TRANS002268,CUST01344,2024-12-05,437000,Belanja Umum,Credit Card,2156000,437000,79.73
TRANS024377,CUST01344,2024-12-08,68000,Makan & Minum,Bank Transfer,2156000,505000,76.58
TRANS045502,CUST01347,2023-01-16,56000,Makan & Minum,E-Wallet,2890000,56000,98.06
TRANS018198,CUST01347,2023-05-23,164000,Hiburan & Nongkrong,E-Wallet,2890000,164000,94.33
TRANS036125,CUST01347,2023-09-07,26000,Makan & Minum,Credit Card,2890000,26000,99.1
TRANS033966,CUST01347,2023-09-29,29000,Makan & Minum,E-Wallet,2890000,55000,98.1
TRANS013890,CUST01347,2023-11-04,30000,Makan & Minum,Bank Transfer,2890000,30000,98.96
TRANS003215,CUST01347,2023-11-28,45000,Makan & Minum,Credit Card,2890000,75000,97.4
TRANS015097,CUST01347,2024-01-13,54000,Makan & Minum,Bank Transfer,2890000,54000,98.13
TRANS026369,CUST01347,2024-01-17,71000,Makan & Minum,E-Wallet,2890000,125000,95.67
TRANS028881,CUST01347,2024-02-21,23000,Transportasi,E-Wallet,2890000,23000,99.2
TRANS041902,CUST01347,2024-02-23,819000,Tagihan & Kos,E-Wallet,2890000,842000,70.87
TRANS020917,CUST01347,2024-02-27,185000,Belanja Umum,Credit Card,2890000,1027000,64.46
TRANS015544,CUST01347,2024-03-19,40000,Transportasi,Credit Card,2890000,40000,98.62
TRANS026484,CUST01347,2024-04-13,66000,Makan & Minum,Credit Card,2890000,66000,97.72
TRANS039244,CUST01347,2024-05-13,110000,Belanja Umum,Bank Transfer,2890000,110000,96.19
